,Symbol,Date,Neutral,Positive,Negative,sentiment_score
597,BTC,2021-10-27,42,34,40,-0.078
598,BTC,2021-10-26,31,72,7,0.886
599,BTC,2021-10-25,53,62,7,0.676
600,BTC,2021-10-24,22,19,6,0.415
601,BTC,2021-10-23,20,20,10,0.3
602,BTC,2021-10-22,30,59,19,0.556
603,BTC,2021-10-21,51,93,26,0.591
604,BTC,2021-10-20,31,145,7,1.131
605,BTC,2021-10-19,35,111,16,0.88
606,BTC,2021-10-18,56,92,14,0.722
607,BTC,2021-10-17,16,32,14,0.435
608,BTC,2021-10-16,17,52,7,0.888
609,BTC,2021-10-15,47,96,11,0.828
610,BTC,2021-10-14,24,84,18,0.786
611,BTC,2021-10-13,30,96,23,0.735
612,BTC,2021-10-12,26,68,17,0.689
613,BTC,2021-10-11,36,88,13,0.821
614,BTC,2021-10-10,10,33,9,0.692
615,BTC,2021-10-09,13,31,9,0.623
616,BTC,2021-10-08,15,81,9,1.029
617,BTC,2021-10-07,20,67,6,0.984
618,BTC,2021-10-06,19,85,7,1.054
619,BTC,2021-10-05,23,95,7,1.056
620,BTC,2021-10-04,23,87,12,0.922
621,BTC,2021-10-03,8,25,1,1.059
622,BTC,2021-10-02,13,14,1,0.696
623,BTC,2021-10-01,15,84,5,1.139
624,BTC,2021-09-30,22,62,14,0.735
625,BTC,2021-09-29,24,64,11,0.803
626,BTC,2021-09-28,17,47,27,0.33
627,BTC,2021-09-27,25,45,20,0.417
628,BTC,2021-09-26,11,25,6,0.679
629,BTC,2021-09-25,16,14,8,0.237
630,BTC,2021-09-24,28,29,45,-0.235
631,BTC,2021-09-23,20,67,12,0.833
632,BTC,2021-09-22,23,56,19,0.566
633,BTC,2021-09-21,29,47,30,0.241
634,BTC,2021-09-20,16,44,48,-0.056
635,BTC,2021-09-19,12,16,12,0.15
636,BTC,2021-09-18,11,25,5,0.732
637,BTC,2021-09-17,26,33,15,0.365
638,BTC,2021-09-16,37,47,20,0.389
639,BTC,2021-09-15,24,58,17,0.621
640,BTC,2021-09-14,30,63,12,0.729
641,BTC,2021-09-13,35,57,26,0.394
642,BTC,2021-09-12,13,17,4,0.574
643,BTC,2021-09-11,17,24,10,0.412
644,BTC,2021-09-10,29,34,21,0.232
645,BTC,2021-09-09,39,48,25,0.308
646,BTC,2021-09-08,40,52,54,-0.021
647,BTC,2021-09-07,26,81,53,0.263
648,BTC,2021-09-06,28,66,6,0.9
649,BTC,2021-09-05,13,19,6,0.513
650,BTC,2021-09-04,11,20,2,0.818
651,BTC,2021-09-03,36,25,9,0.343
652,BTC,2021-09-02,32,50,10,0.652
653,BTC,2021-09-01,21,49,19,0.506
654,BTC,2021-08-31,16,53,11,0.788
655,BTC,2021-08-30,29,35,26,0.15
656,BTC,2021-08-29,15,14,8,0.243
657,BTC,2021-08-28,17,21,4,0.607
658,BTC,2021-08-27,30,47,16,0.5
659,BTC,2021-08-26,27,30,18,0.24
660,BTC,2021-08-25,32,55,23,0.436
661,BTC,2021-08-24,28,72,25,0.564
662,BTC,2021-08-23,24,88,10,0.959
663,BTC,2021-08-22,14,30,3,0.862
664,BTC,2021-08-21,9,31,8,0.719
665,BTC,2021-08-20,31,61,12,0.707
666,BTC,2021-08-19,29,40,22,0.297
667,BTC,2021-08-18,37,47,16,0.465
668,BTC,2021-08-17,26,37,17,0.375
669,BTC,2021-08-16,21,35,14,0.45
670,BTC,2021-08-15,15,19,1,0.771
671,BTC,2021-08-14,9,25,3,0.892
672,BTC,2021-08-13,39,36,10,0.459
673,BTC,2021-08-12,22,46,21,0.421
674,BTC,2021-08-11,22,55,7,0.857
675,BTC,2021-08-10,37,58,18,0.531
676,BTC,2021-08-09,29,76,18,0.707
677,BTC,2021-08-08,9,27,3,0.923
678,BTC,2021-08-07,12,24,3,0.808
679,BTC,2021-08-06,25,51,6,0.823
680,BTC,2021-08-05,31,65,16,0.656
681,BTC,2021-08-04,26,56,18,0.57
682,BTC,2021-08-03,31,58,26,0.417
683,BTC,2021-08-02,37,77,29,0.503
684,BTC,2021-08-01,15,23,5,0.628
685,BTC,2021-07-31,15,35,4,0.861
686,BTC,2021-07-30,31,57,23,0.459
687,BTC,2021-07-29,39,57,17,0.531
688,BTC,2021-07-28,39,61,11,0.676
689,BTC,2021-07-27,40,47,33,0.175
690,BTC,2021-07-26,45,86,21,0.641
691,BTC,2021-07-25,19,24,2,0.733
692,BTC,2021-07-24,17,30,7,0.639
693,BTC,2021-07-23,44,44,14,0.441
694,BTC,2021-07-22,34,77,16,0.72
695,BTC,2021-07-21,41,88,14,0.776
696,BTC,2021-07-20,40,24,56,-0.4
697,BTC,2021-07-19,50,19,52,-0.409
698,BTC,2021-07-18,13,25,11,0.429
699,BTC,2021-07-17,12,21,15,0.188
700,BTC,2021-07-16,33,41,21,0.316
701,BTC,2021-07-15,45,35,35,0.0
702,BTC,2021-07-14,38,42,37,0.064
703,BTC,2021-07-13,50,45,38,0.079
704,BTC,2021-07-12,38,42,29,0.179
705,BTC,2021-07-11,8,14,5,0.5
706,BTC,2021-07-10,10,22,14,0.261
707,BTC,2021-07-09,30,38,36,0.029
708,BTC,2021-07-08,43,29,45,-0.205
709,BTC,2021-07-07,21,36,19,0.336
710,BTC,2021-07-06,32,30,34,-0.063
711,BTC,2021-07-05,34,21,20,0.02
712,BTC,2021-07-04,11,18,7,0.458
713,BTC,2021-07-03,24,20,5,0.459
714,BTC,2021-07-02,36,42,20,0.337
715,BTC,2021-07-01,41,41,26,0.208
716,BTC,2021-06-30,43,53,22,0.394
717,BTC,2021-06-29,39,66,31,0.386
718,BTC,2021-06-28,38,79,27,0.542
719,BTC,2021-06-27,12,24,13,0.337
720,BTC,2021-06-26,16,13,24,-0.311
721,BTC,2021-06-25,43,60,24,0.425
722,BTC,2021-06-24,40,54,45,0.097
723,BTC,2021-06-23,49,69,31,0.383
724,BTC,2021-06-22,46,38,73,-0.334
725,BTC,2021-06-21,38,39,73,-0.34
726,BTC,2021-06-20,11,14,21,-0.228
727,BTC,2021-06-19,14,15,20,-0.153
728,BTC,2021-06-18,42,64,47,0.167
729,BTC,2021-06-17,42,42,47,-0.057
730,BTC,2021-06-16,47,46,26,0.252
731,BTC,2021-06-15,39,72,18,0.628
732,BTC,2021-06-14,42,112,15,0.861
733,BTC,2021-06-13,12,32,8,0.692
734,BTC,2021-06-12,18,28,17,0.262
735,BTC,2021-06-11,55,40,34,0.07
736,BTC,2021-06-10,56,56,47,0.085
737,BTC,2021-06-09,57,95,28,0.558
738,BTC,2021-06-08,65,61,55,0.05
739,BTC,2021-06-07,41,97,41,0.469
740,BTC,2021-06-06,16,29,13,0.414
741,BTC,2021-06-05,20,46,7,0.801
742,BTC,2021-06-04,49,58,42,0.161
743,BTC,2021-06-03,40,42,21,0.306
744,BTC,2021-06-02,42,36,22,0.21
745,BTC,2021-06-01,34,39,29,0.147
746,BTC,2021-05-31,37,33,22,0.179
747,BTC,2021-05-30,12,9,12,-0.136
748,BTC,2021-05-29,17,9,14,-0.188
749,BTC,2021-05-28,39,18,36,-0.29
750,BTC,2022-02-01,26,49,29,0.288
751,BTC,2022-01-31,26,36,29,0.115
752,BTC,2022-01-30,23,20,15,0.129
753,BTC,2022-01-29,25,11,10,0.033
754,BTC,2022-01-28,42,25,31,-0.092
755,BTC,2022-01-27,22,31,49,-0.265
756,BTC,2022-01-26,45,43,42,0.012
757,BTC,2022-01-25,32,44,47,-0.037
758,BTC,2022-01-24,47,24,58,-0.395
759,BTC,2022-01-23,14,14,25,-0.311
760,BTC,2022-01-22,9,10,42,-0.787
761,BTC,2022-01-21,34,26,76,-0.551
762,BTC,2022-01-20,35,41,34,0.095
763,BTC,2022-01-19,25,40,26,0.231
764,BTC,2022-01-18,19,38,27,0.196
765,BTC,2022-01-17,24,32,36,-0.065
766,BTC,2022-01-16,12,18,2,0.75
767,BTC,2022-01-15,12,22,8,0.5
768,BTC,2022-01-14,22,46,26,0.319
769,BTC,2022-01-13,29,50,14,0.581
770,BTC,2022-01-12,27,81,25,0.632
771,BTC,2022-01-11,32,60,32,0.339
772,BTC,2022-01-10,27,51,62,-0.118
773,BTC,2022-01-09,22,6,15,-0.314
774,BTC,2022-01-08,13,15,18,-0.098
775,BTC,2022-01-07,25,19,52,-0.516
776,BTC,2022-01-06,29,30,75,-0.504
777,BTC,2022-01-05,28,55,42,0.156
778,BTC,2022-01-04,29,41,21,0.33
779,BTC,2022-01-03,45,51,11,0.561
780,BTC,2022-01-02,12,20,9,0.402
781,BTC,2022-01-01,12,10,8,0.1
782,BTC,2021-12-31,22,27,16,0.254
783,BTC,2021-12-30,31,45,12,0.563
784,BTC,2021-12-29,47,24,25,-0.016
785,BTC,2021-12-28,29,9,39,-0.584
786,BTC,2021-12-27,27,42,11,0.581
787,BTC,2021-12-26,15,12,5,0.328
788,BTC,2021-12-25,13,11,6,0.25
789,BTC,2021-12-24,30,39,6,0.66
790,BTC,2021-12-23,34,39,11,0.5
791,BTC,2021-12-22,40,37,10,0.466
792,BTC,2021-12-21,44,54,6,0.692
793,BTC,2021-12-20,39,19,31,-0.202
794,BTC,2021-12-19,17,16,5,0.434
795,BTC,2021-12-18,16,17,10,0.244
796,BTC,2021-12-17,27,29,26,0.055
797,BTC,2021-12-16,35,33,15,0.325
798,BTC,2021-12-15,39,48,19,0.41
799,BTC,2021-12-14,40,27,23,0.067
800,BTC,2021-12-13,32,21,34,-0.224
801,BTC,2021-12-12,19,17,6,0.393
802,BTC,2021-12-11,22,19,12,0.198
803,BTC,2021-12-10,34,27,29,-0.033
804,BTC,2021-12-09,38,33,35,-0.028
805,BTC,2021-12-08,36,31,15,0.293
806,BTC,2021-12-07,41,61,15,0.59
807,BTC,2021-12-06,37,26,46,-0.275
808,BTC,2021-12-05,19,8,16,-0.279
809,BTC,2021-12-04,20,10,43,-0.678
810,BTC,2021-12-03,33,12,28,-0.329
811,BTC,2021-12-02,36,23,35,-0.191
812,BTC,2021-12-01,42,43,21,0.311
813,BTC,2021-11-30,43,32,10,0.388
814,BTC,2021-11-29,31,76,10,0.846
815,BTC,2021-11-28,10,14,11,0.129
816,BTC,2021-11-27,14,13,8,0.214
817,BTC,2021-11-26,22,18,46,-0.488
818,BTC,2021-11-25,27,20,15,0.121
819,BTC,2021-11-24,24,40,14,0.5
820,BTC,2021-11-23,32,39,29,0.15
821,BTC,2021-11-22,29,37,36,0.015
822,BTC,2021-11-21,9,33,7,0.796
823,BTC,2021-11-20,24,24,7,0.464
824,BTC,2021-11-19,27,26,40,-0.226
825,BTC,2021-11-18,38,31,28,0.046
826,BTC,2021-11-17,35,44,33,0.147
827,BTC,2021-11-16,29,50,56,-0.067
828,BTC,2021-11-15,37,61,9,0.729
829,BTC,2021-11-14,11,34,5,0.87
830,BTC,2021-11-13,14,22,17,0.142
831,BTC,2021-11-12,24,50,27,0.342
832,BTC,2021-11-11,34,47,13,0.543
833,BTC,2021-11-10,29,60,17,0.608
834,BTC,2021-11-09,23,66,7,0.922
835,BTC,2021-11-08,26,85,8,0.971
836,BTC,2021-11-07,10,20,4,0.706
837,BTC,2021-11-06,9,19,3,0.774
838,BTC,2021-11-05,23,50,7,0.806
839,BTC,2021-11-04,46,39,12,0.418
840,BTC,2021-11-03,57,42,7,0.495
841,BTC,2021-11-02,25,62,5,0.929
842,BTC,2021-11-01,19,62,7,0.938
843,BTC,2021-10-31,21,19,6,0.424
844,BTC,2021-10-30,10,18,5,0.591
845,BTC,2021-10-29,16,44,7,0.828
846,BTC,2021-10-28,21,56,18,0.6
847,BTC,2021-10-27,42,34,40,-0.078
848,BTC,2021-10-26,31,72,7,0.886
849,BTC,2021-10-25,53,62,7,0.676
850,BTC,2021-10-24,22,19,6,0.415
851,BTC,2021-10-23,20,20,10,0.3
852,BTC,2021-10-22,30,59,19,0.556
853,BTC,2021-10-21,51,93,26,0.591
854,BTC,2021-10-20,31,145,7,1.131
855,BTC,2021-10-19,35,111,16,0.88
856,BTC,2021-10-18,56,92,14,0.722
857,BTC,2021-10-17,16,32,14,0.435
858,BTC,2021-10-16,17,52,7,0.888
859,BTC,2021-10-15,47,96,11,0.828
860,BTC,2021-10-14,24,84,18,0.786
861,BTC,2021-10-13,30,96,23,0.735
862,BTC,2021-10-12,26,68,17,0.689
863,BTC,2021-10-11,36,88,13,0.821
864,BTC,2021-10-10,10,33,9,0.692
865,BTC,2021-10-09,13,31,9,0.623
866,BTC,2021-10-08,15,81,9,1.029
867,BTC,2021-10-07,20,67,6,0.984
868,BTC,2021-10-06,19,85,7,1.054
869,BTC,2021-10-05,23,95,7,1.056
870,BTC,2021-10-04,23,87,12,0.922
871,BTC,2021-10-03,8,25,1,1.059
872,BTC,2021-10-02,13,14,1,0.696
873,BTC,2021-10-01,15,84,5,1.139
874,BTC,2021-09-30,22,62,14,0.735
875,BTC,2021-09-29,24,64,11,0.803
876,BTC,2021-09-28,17,47,27,0.33
877,BTC,2021-09-27,25,45,20,0.417
878,BTC,2021-09-26,11,25,6,0.679
879,BTC,2021-09-25,16,14,8,0.237
880,BTC,2021-09-24,28,29,45,-0.235
881,BTC,2021-09-23,20,67,12,0.833
882,BTC,2021-09-22,23,56,19,0.566
883,BTC,2021-09-21,29,47,30,0.241
884,BTC,2021-09-20,16,44,48,-0.056
885,BTC,2021-09-19,12,16,12,0.15
886,BTC,2021-09-18,11,25,5,0.732
887,BTC,2021-09-17,26,33,15,0.365
888,BTC,2021-09-16,37,47,20,0.389
889,BTC,2021-09-15,24,58,17,0.621
890,BTC,2021-09-14,30,63,12,0.729
891,BTC,2021-09-13,35,57,26,0.394
892,BTC,2021-09-12,13,17,4,0.574
893,BTC,2021-09-11,17,24,10,0.412
894,BTC,2021-09-10,29,34,21,0.232
895,BTC,2021-09-09,39,48,25,0.308
896,BTC,2021-09-08,40,52,54,-0.021
897,BTC,2021-09-07,26,81,53,0.263
898,BTC,2021-09-06,28,66,6,0.9
899,BTC,2021-09-05,13,19,6,0.513
900,BTC,2021-09-04,11,20,2,0.818
901,BTC,2021-09-03,36,25,9,0.343
902,BTC,2021-09-02,32,50,10,0.652
903,BTC,2021-09-01,21,49,19,0.506
904,BTC,2021-08-31,16,53,11,0.788
905,BTC,2021-08-30,29,35,26,0.15
906,BTC,2021-08-29,15,14,8,0.243
907,BTC,2021-08-28,17,21,4,0.607
908,BTC,2021-08-27,30,47,16,0.5
909,BTC,2021-08-26,27,30,18,0.24
910,BTC,2021-08-25,32,55,23,0.436
911,BTC,2021-08-24,28,72,25,0.564
912,BTC,2021-08-23,24,88,10,0.959
913,BTC,2021-08-22,14,30,3,0.862
914,BTC,2021-08-21,9,31,8,0.719
915,BTC,2021-08-20,31,61,12,0.707
916,BTC,2021-08-19,29,40,22,0.297
917,BTC,2021-08-18,37,47,16,0.465
918,BTC,2021-08-17,26,37,17,0.375
919,BTC,2021-08-16,21,35,14,0.45
920,BTC,2021-08-15,15,19,1,0.771
921,BTC,2021-08-14,9,25,3,0.892
922,BTC,2021-08-13,39,36,10,0.459
923,BTC,2021-08-12,22,46,21,0.421
924,BTC,2021-08-11,22,55,7,0.857
925,BTC,2021-08-10,37,58,18,0.531
926,BTC,2021-08-09,29,76,18,0.707
927,BTC,2021-08-08,9,27,3,0.923
928,BTC,2021-08-07,12,24,3,0.808
929,BTC,2021-08-06,25,51,6,0.823
930,BTC,2021-08-05,31,65,16,0.656
931,BTC,2021-08-04,26,56,18,0.57
932,BTC,2021-08-03,31,58,26,0.417
933,BTC,2021-08-02,37,77,29,0.503
934,BTC,2021-08-01,15,23,5,0.628
935,BTC,2021-07-31,15,35,4,0.861
936,BTC,2021-07-30,31,57,23,0.459
937,BTC,2021-07-29,39,57,17,0.531
938,BTC,2021-07-28,39,61,11,0.676
939,BTC,2021-07-27,40,47,33,0.175
940,BTC,2021-07-26,45,86,21,0.641
941,BTC,2021-07-25,19,24,2,0.733
942,BTC,2021-07-24,17,30,7,0.639
943,BTC,2021-07-23,44,44,14,0.441
944,BTC,2021-07-22,34,77,16,0.72
945,BTC,2021-07-21,41,88,14,0.776
946,BTC,2021-07-20,40,24,56,-0.4
947,BTC,2021-07-19,50,19,52,-0.409
948,BTC,2021-07-18,13,25,11,0.429
949,BTC,2021-07-17,12,21,15,0.188
950,BTC,2021-07-16,33,41,21,0.316
951,BTC,2021-07-15,45,35,35,0.0
952,BTC,2021-07-14,38,42,37,0.064
953,BTC,2021-07-13,50,45,38,0.079
954,BTC,2021-07-12,38,42,29,0.179
955,BTC,2021-07-11,8,14,5,0.5
956,BTC,2021-07-10,10,22,14,0.261
957,BTC,2021-07-09,30,38,36,0.029
958,BTC,2021-07-08,43,29,45,-0.205
959,BTC,2021-07-07,21,36,19,0.336
960,BTC,2021-07-06,32,30,34,-0.063
961,BTC,2021-07-05,34,21,20,0.02
962,BTC,2021-07-04,11,18,7,0.458
963,BTC,2021-07-03,24,20,5,0.459
964,BTC,2021-07-02,36,42,20,0.337
965,BTC,2021-07-01,41,41,26,0.208
966,BTC,2021-06-30,43,53,22,0.394
967,BTC,2021-06-29,39,66,31,0.386
968,BTC,2021-06-28,38,79,27,0.542
969,BTC,2021-06-27,12,24,13,0.337
970,BTC,2021-06-26,16,13,24,-0.311
971,BTC,2021-06-25,43,60,24,0.425
972,BTC,2021-06-24,40,54,45,0.097
973,BTC,2021-06-23,49,69,31,0.383
974,BTC,2021-06-22,46,38,73,-0.334
975,BTC,2021-06-21,38,39,73,-0.34
976,BTC,2021-06-20,11,14,21,-0.228
977,BTC,2021-06-19,14,15,20,-0.153
978,BTC,2021-06-18,42,64,47,0.167
979,BTC,2021-06-17,42,42,47,-0.057
980,BTC,2021-06-16,47,46,26,0.252
981,BTC,2021-06-15,39,72,18,0.628
982,BTC,2021-06-14,42,112,15,0.861
983,BTC,2021-06-13,12,32,8,0.692
984,BTC,2021-06-12,18,28,17,0.262
985,BTC,2021-06-11,55,40,34,0.07
986,BTC,2021-06-10,56,56,47,0.085
987,BTC,2021-06-09,57,95,28,0.558
988,BTC,2021-06-08,65,61,55,0.05
989,BTC,2021-06-07,41,97,41,0.469
990,BTC,2021-06-06,16,29,13,0.414
991,BTC,2021-06-05,20,46,7,0.801
992,BTC,2021-06-04,49,58,42,0.161
993,BTC,2021-06-03,40,42,21,0.306
994,BTC,2021-06-02,42,36,22,0.21
995,BTC,2021-06-01,34,39,29,0.147
996,BTC,2021-05-31,37,33,22,0.179
997,BTC,2021-05-30,12,9,12,-0.136
998,BTC,2021-05-29,17,9,14,-0.188
999,BTC,2021-05-28,39,18,36,-0.29
1000,BTC,2021-05-27,45,30,23,0.107
1001,BTC,2021-05-26,49,35,36,-0.013
1002,BTC,2021-05-25,54,48,22,0.315
1003,BTC,2021-05-24,43,74,40,0.325
1004,BTC,2021-05-23,16,6,22,-0.545
1005,BTC,2021-05-22,22,10,19,-0.265
1006,BTC,2021-05-21,50,16,38,-0.317
1007,BTC,2021-05-20,37,36,45,-0.114
1008,BTC,2021-05-19,25,31,106,-0.694
1009,BTC,2021-05-18,31,49,34,0.197
1010,BTC,2021-05-17,52,38,52,-0.148
1011,BTC,2021-05-16,12,10,25,-0.479
1012,BTC,2021-05-15,15,17,7,0.385
1013,BTC,2021-05-14,36,29,16,0.241
1014,BTC,2021-05-13,46,26,51,-0.305
1015,BTC,2021-05-12,31,36,29,0.109
1016,BTC,2021-05-11,30,43,12,0.547
1017,BTC,2021-05-10,20,28,6,0.611
1018,BTC,2021-05-09,9,8,2,0.474
1019,BTC,2021-05-08,15,7,2,0.313
1020,BTC,2021-05-07,33,38,6,0.623
1021,BTC,2021-05-06,34,46,6,0.698
1022,BTC,2021-05-05,30,45,10,0.618
1023,BTC,2021-05-04,21,31,7,0.61
1024,BTC,2021-05-03,21,24,5,0.57
1025,BTC,2021-05-02,8,9,8,0.06
1026,BTC,2021-05-01,13,8,3,0.313
1027,BTC,2021-04-30,22,19,9,0.3
1028,BTC,2021-04-29,22,28,6,0.589
1029,BTC,2021-04-28,32,16,11,0.127
1030,BTC,2021-04-27,26,31,6,0.595
1031,BTC,2021-04-26,28,31,9,0.485
1032,BTC,2021-04-25,7,11,9,0.111
1033,BTC,2021-04-24,15,8,4,0.222
1034,BTC,2021-04-23,22,16,32,-0.343
1035,BTC,2021-04-22,37,18,18,0.0
1036,BTC,2021-04-21,20,19,20,-0.025
1037,BTC,2021-04-20,12,21,10,0.384
1038,BTC,2021-04-19,21,17,21,-0.102
1039,BTC,2021-04-18,10,7,19,-0.5
1040,BTC,2021-04-17,6,11,4,0.5
1041,BTC,2021-04-16,17,18,10,0.267
1042,BTC,2021-04-15,22,22,7,0.441
1043,BTC,2021-04-14,31,20,9,0.275
1044,BTC,2021-04-13,26,38,6,0.686
1045,BTC,2021-04-12,19,32,4,0.764
1046,BTC,2021-04-11,13,12,0,0.72
1047,BTC,2021-04-10,21,15,4,0.413
1048,BTC,2021-04-09,23,23,11,0.316
1049,BTC,2021-04-08,19,24,10,0.396
1050,BTC,2022-02-01,26,49,29,0.288
1051,BTC,2022-01-31,26,36,29,0.115
1052,BTC,2022-01-30,23,20,15,0.129
1053,BTC,2022-01-29,25,11,10,0.033
1054,BTC,2022-01-28,42,25,31,-0.092
1055,BTC,2022-01-27,22,31,49,-0.265
1056,BTC,2022-01-26,45,43,42,0.012
1057,BTC,2022-01-25,32,44,47,-0.037
1058,BTC,2022-01-24,47,24,58,-0.395
1059,BTC,2022-01-23,14,14,25,-0.311
1060,BTC,2022-01-22,9,10,42,-0.787
1061,BTC,2022-01-21,34,26,76,-0.551
1062,BTC,2022-01-20,35,41,34,0.095
1063,BTC,2022-01-19,25,40,26,0.231
1064,BTC,2022-01-18,19,38,27,0.196
1065,BTC,2022-01-17,24,32,36,-0.065
1066,BTC,2022-01-16,12,18,2,0.75
1067,BTC,2022-01-15,12,22,8,0.5
1068,BTC,2022-01-14,22,46,26,0.319
1069,BTC,2022-01-13,29,50,14,0.581
1070,BTC,2022-01-12,27,81,25,0.632
1071,BTC,2022-01-11,32,60,32,0.339
1072,BTC,2022-01-10,27,51,62,-0.118
1073,BTC,2022-01-09,22,6,15,-0.314
1074,BTC,2022-01-08,13,15,18,-0.098
1075,BTC,2022-01-07,25,19,52,-0.516
1076,BTC,2022-01-06,29,30,75,-0.504
1077,BTC,2022-01-05,28,55,42,0.156
1078,BTC,2022-01-04,29,41,21,0.33
1079,BTC,2022-01-03,45,51,11,0.561
1080,BTC,2022-01-02,12,20,9,0.402
1081,BTC,2022-01-01,12,10,8,0.1
1082,BTC,2021-12-31,22,27,16,0.254
1083,BTC,2021-12-30,31,45,12,0.563
1084,BTC,2021-12-29,47,24,25,-0.016
1085,BTC,2021-12-28,29,9,39,-0.584
1086,BTC,2021-12-27,27,42,11,0.581
1087,BTC,2021-12-26,15,12,5,0.328
1088,BTC,2021-12-25,13,11,6,0.25
1089,BTC,2021-12-24,30,39,6,0.66
1090,BTC,2021-12-23,34,39,11,0.5
1091,BTC,2021-12-22,40,37,10,0.466
1092,BTC,2021-12-21,44,54,6,0.692
1093,BTC,2021-12-20,39,19,31,-0.202
1094,BTC,2021-12-19,17,16,5,0.434
1095,BTC,2021-12-18,16,17,10,0.244
1096,BTC,2021-12-17,27,29,26,0.055
1097,BTC,2021-12-16,35,33,15,0.325
1098,BTC,2021-12-15,39,48,19,0.41
1099,BTC,2021-12-14,40,27,23,0.067
1100,BTC,2021-12-13,32,21,34,-0.224
1101,BTC,2021-12-12,19,17,6,0.393
1102,BTC,2021-12-11,22,19,12,0.198
1103,BTC,2021-12-10,34,27,29,-0.033
1104,BTC,2021-12-09,38,33,35,-0.028
1105,BTC,2021-12-08,36,31,15,0.293
1106,BTC,2021-12-07,41,61,15,0.59
1107,BTC,2021-12-06,37,26,46,-0.275
1108,BTC,2021-12-05,19,8,16,-0.279
1109,BTC,2021-12-04,20,10,43,-0.678
1110,BTC,2021-12-03,33,12,28,-0.329
1111,BTC,2021-12-02,36,23,35,-0.191
1112,BTC,2021-12-01,42,43,21,0.311
1113,BTC,2021-11-30,43,32,10,0.388
1114,BTC,2021-11-29,31,76,10,0.846
1115,BTC,2021-11-28,10,14,11,0.129
1116,BTC,2021-11-27,14,13,8,0.214
1117,BTC,2021-11-26,22,18,46,-0.488
1118,BTC,2021-11-25,27,20,15,0.121
1119,BTC,2021-11-24,24,40,14,0.5
1120,BTC,2021-11-23,32,39,29,0.15
1121,BTC,2021-11-22,29,37,36,0.015
1122,BTC,2021-11-21,9,33,7,0.796
1123,BTC,2021-11-20,24,24,7,0.464
1124,BTC,2021-11-19,27,26,40,-0.226
1125,BTC,2021-11-18,38,31,28,0.046
1126,BTC,2021-11-17,35,44,33,0.147
1127,BTC,2021-11-16,29,50,56,-0.067
1128,BTC,2021-11-15,37,61,9,0.729
1129,BTC,2021-11-14,11,34,5,0.87
1130,BTC,2021-11-13,14,22,17,0.142
1131,BTC,2021-11-12,24,50,27,0.342
1132,BTC,2021-11-11,34,47,13,0.543
1133,BTC,2021-11-10,29,60,17,0.608
1134,BTC,2021-11-09,23,66,7,0.922
1135,BTC,2021-11-08,26,85,8,0.971
1136,BTC,2021-11-07,10,20,4,0.706
1137,BTC,2021-11-06,9,19,3,0.774
1138,BTC,2021-11-05,23,50,7,0.806
1139,BTC,2021-11-04,46,39,12,0.418
1140,BTC,2021-11-03,57,42,7,0.495
1141,BTC,2021-11-02,25,62,5,0.929
1142,BTC,2021-11-01,19,62,7,0.938
1143,BTC,2021-10-31,21,19,6,0.424
1144,BTC,2021-10-30,10,18,5,0.591
1145,BTC,2021-10-29,16,44,7,0.828
1146,BTC,2021-10-28,21,56,18,0.6
1147,BTC,2021-10-27,42,34,40,-0.078
1148,BTC,2021-10-26,31,72,7,0.886
1149,BTC,2021-10-25,53,62,7,0.676
1150,BTC,2021-10-24,22,19,6,0.415
1151,BTC,2021-10-23,20,20,10,0.3
1152,BTC,2021-10-22,30,59,19,0.556
1153,BTC,2021-10-21,51,93,26,0.591
1154,BTC,2021-10-20,31,145,7,1.131
1155,BTC,2021-10-19,35,111,16,0.88
1156,BTC,2021-10-18,56,92,14,0.722
1157,BTC,2021-10-17,16,32,14,0.435
1158,BTC,2021-10-16,17,52,7,0.888
1159,BTC,2021-10-15,47,96,11,0.828
1160,BTC,2021-10-14,24,84,18,0.786
1161,BTC,2021-10-13,30,96,23,0.735
1162,BTC,2021-10-12,26,68,17,0.689
1163,BTC,2021-10-11,36,88,13,0.821
1164,BTC,2021-10-10,10,33,9,0.692
1165,BTC,2021-10-09,13,31,9,0.623
1166,BTC,2021-10-08,15,81,9,1.029
1167,BTC,2021-10-07,20,67,6,0.984
1168,BTC,2021-10-06,19,85,7,1.054
1169,BTC,2021-10-05,23,95,7,1.056
1170,BTC,2021-10-04,23,87,12,0.922
1171,BTC,2021-10-03,8,25,1,1.059
1172,BTC,2021-10-02,13,14,1,0.696
1173,BTC,2021-10-01,15,84,5,1.139
1174,BTC,2021-09-30,22,62,14,0.735
1175,BTC,2021-09-29,24,64,11,0.803
1176,BTC,2021-09-28,17,47,27,0.33
1177,BTC,2021-09-27,25,45,20,0.417
1178,BTC,2021-09-26,11,25,6,0.679
1179,BTC,2021-09-25,16,14,8,0.237
1180,BTC,2021-09-24,28,29,45,-0.235
1181,BTC,2021-09-23,20,67,12,0.833
1182,BTC,2021-09-22,23,56,19,0.566
1183,BTC,2021-09-21,29,47,30,0.241
1184,BTC,2021-09-20,16,44,48,-0.056
1185,BTC,2021-09-19,12,16,12,0.15
1186,BTC,2021-09-18,11,25,5,0.732
1187,BTC,2021-09-17,26,33,15,0.365
1188,BTC,2021-09-16,37,47,20,0.389
1189,BTC,2021-09-15,24,58,17,0.621
1190,BTC,2021-09-14,30,63,12,0.729
